,,,1753138800762,,2,,522,Project Name,,0,,,"5,221.50",1502,,,,,,,,,,,,,,,,
https://www.kickstarter.com/projects/songofsirensttrpg/song-of-sirens/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10032351#10032351,,https://kicktraq.com/projects/songofsirensttrpg/song-of-sirens/,RPG,,,Song of Sirens,October 8 2023,Y,USD,"2,243.00",1,Not Funded,N,N,N,"$2,243",32.00%,Ended,0,1707436216230,September 1 2023,A Fantasy-Inspired World War I & II Naval Tabletop Roleplaying Game.,https://ksr-ugc.imgix.net/assets/042/003/102/f6b9202c9e4d3534f4d729399dd5cd20_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1692476433&auto=format&frame=1&q=92&s=ebed2bb844a35ae7df5a13e67c1b83a2,[size=14][b][url=https://www.kickstarter.com/projects/songofsirensttrpg/song-of-sirens/?ref=kicktraq]Song of Sirens[/url][/b][/size][q]A Fantasy-Inspired World War I & II Naval Tabletop Roleplaying Game.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/003/102/f6b9202c9e4d3534f4d729399dd5cd20_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1692476433&auto=format&frame=1&q=92&s=ebed2bb844a35ae7df5a13e67c1b83a2[/inlineimg][/floatleft][b]Deadline:[/b]10-08-2023[url=https://kicktraq.com/projects/songofsirensttrpg/song-of-sirens/][IMG]https://kicktraq.com/projects/songofsirensttrpg/song-of-sirens//minichart.png[/IMG][/url],,7009.375,,,
https://www.kickstarter.com/projects/thebasicexpert/macuahuitl-whitebox-roleplaying-in-the-aztec-empire/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10056088#10056088,,https://kicktraq.com/projects/thebasicexpert/macuahuitl-whitebox-roleplaying-in-the-aztec-empire/,RPG,,https://rpggeek.com/rpg/390/dungeons-dragons-original-edition,Macuahuitl - Whitebox Roleplaying in the Aztec Empire,October 9 2023,Y,USD,"15,494.00",1,"15,494.00",Y,N,Y,"$15,494",154.00%,Ended,15494,1707436216233,September 9 2023,Old-School Whitebox Roleplaying in the Ancient Aztec Empire,https://ksr-ugc.imgix.net/assets/042/307/301/0705ebfb8c0219bae4a5228fcc1c7a24_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1694741870&auto=format&frame=1&q=92&s=cd1fdb786ab30a84844ae466c47b9d4e,[size=14][b][url=https://www.kickstarter.com/projects/thebasicexpert/macuahuitl-whitebox-roleplaying-in-the-aztec-empire/?ref=kicktraq]Macuahuitl - Whitebox Roleplaying in the Aztec Empire[/url][/b][/size][q]Old-School Whitebox Roleplaying in the Ancient Aztec Empire[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/307/301/0705ebfb8c0219bae4a5228fcc1c7a24_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1694741870&auto=format&frame=1&q=92&s=cd1fdb786ab30a84844ae466c47b9d4e[/inlineimg][/floatleft][b]Deadline:[/b]10-09-2023[url=https://kicktraq.com/projects/thebasicexpert/macuahuitl-whitebox-roleplaying-in-the-aztec-empire/][IMG]https://kicktraq.com/projects/thebasicexpert/macuahuitl-whitebox-roleplaying-in-the-aztec-empire//minichart.png[/IMG][/url],"$10,061.04",,"15,494.00",,1
https://www.kickstarter.com/projects/thefallenfewrpg/outpost-0/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=9987727#9987727,,https://kicktraq.com/projects/thefallenfewrpg/outpost-0/,RPG,,,Outpost,October 11 2023,Y,AUD,"3,067.00",0.6418,Not Funded,N,N,N,"$3,067 AUD",68.00%,Ended,0,1707436216241,August 12 2023,Solo Role Playing Game,https://ksr-ugc.imgix.net/assets/041/887/745/dad94b8c5bd477af98c90afc919203c1_original.gif?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1691556211&auto=format&frame=1&q=92&s=8ef2bb6bb523b9d7c1c27ae7caa2b74a,[size=14][b][url=https://www.kickstarter.com/projects/thefallenfewrpg/outpost-0/?ref=kicktraq]Outpost[/url][/b][/size][q]Solo Role Playing Game[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/041/887/745/dad94b8c5bd477af98c90afc919203c1_original.gif?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1691556211&auto=format&frame=1&q=92&s=8ef2bb6bb523b9d7c1c27ae7caa2b74a[/inlineimg][/floatleft][b]Deadline:[/b]10-11-2023[url=https://kicktraq.com/projects/thefallenfewrpg/outpost-0/][IMG]https://kicktraq.com/projects/thefallenfewrpg/outpost-0//minichart.png[/IMG][/url],,2894.706765,,,
https://www.kickstarter.com/projects/marx-of-high-water/afterwords-the-far-horizons-guide-to-death/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10067069#10067069,,https://kicktraq.com/projects/marx-of-high-water/afterwords-the-far-horizons-guide-to-death/,RPG,,,Afterwords: The Far Horizons Guide to Death,October 13 2023,Y,GBP,"6,263.00",1.2124,Not Funded,N,N,N,"£6,263",48.00%,Ended,0,1707436216255,September 13 2023,"An anthology of short tabletop games and essays about death. Created by incredible indie designers, presented by the Far Horizons CoOp.",https://ksr-ugc.imgix.net/assets/042/106/676/2f65714f110004fc73f0d1711383bac4_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1693299265&auto=format&frame=1&q=92&s=34a081eb71f91ee1e790f7c97935a69f,"[size=14][b][url=https://www.kickstarter.com/projects/marx-of-high-water/afterwords-the-far-horizons-guide-to-death/?ref=kicktraq]Afterwords: The Far Horizons Guide to Death[/url][/b][/size][q]An anthology of short tabletop games and essays about death. Created by incredible indie designers, presented by the Far Horizons CoOp.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/106/676/2f65714f110004fc73f0d1711383bac4_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1693299265&auto=format&frame=1&q=92&s=34a081eb71f91ee1e790f7c97935a69f[/inlineimg][/floatleft][b]Deadline:[/b]10-13-2023[url=https://kicktraq.com/projects/marx-of-high-water/afterwords-the-far-horizons-guide-to-death/][IMG]https://kicktraq.com/projects/marx-of-high-water/afterwords-the-far-horizons-guide-to-death//minichart.png[/IMG][/url]",,15819.29417,,,
https://www.kickstarter.com/projects/dcoveygames/aralsk-7/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10069433#10069433,,https://kicktraq.com/projects/dcoveygames/aralsk-7/,RPG,,,Aralsk 7,October 13 2023,Y,USD,301.00,1,Not Funded,N,N,N,$301,1.00%,Ended,0,1707436216256,September 13 2023,Prospectors of Rebirth Island,https://ksr-ugc.imgix.net/assets/042/292/820/f35fbc3511149a76676f15a14b557a55_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1694654117&auto=format&frame=1&q=92&s=58ca4eb63ce8ad23fd14fa30578306d7,[size=14][b][url=https://www.kickstarter.com/projects/dcoveygames/aralsk-7/?ref=kicktraq]Aralsk 7[/url][/b][/size][q]Prospectors of Rebirth Island[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/292/820/f35fbc3511149a76676f15a14b557a55_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1694654117&auto=format&frame=1&q=92&s=58ca4eb63ce8ad23fd14fa30578306d7[/inlineimg][/floatleft][b]Deadline:[/b]10-13-2023[url=https://kicktraq.com/projects/dcoveygames/aralsk-7/][IMG]https://kicktraq.com/projects/dcoveygames/aralsk-7//minichart.png[/IMG][/url],,30100,,,
https://www.kickstarter.com/projects/outlandish/defenders-of-the-wild?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10105158#10105158,,https://kicktraq.com/projects/outlandish/defenders-of-the-wild/,RPG,,,Defenders of the Wild,October 13 2023,Y,USD,"163,991.00",1,"163,991.00",Y,N,Y,"$163,991",327.00%,Ended,163991,1707436216256,September 26 2023,Cooperative board game & rules-light RPG 🍂 Gather a crew of animal defenders to resist the machines!,https://ksr-ugc.imgix.net/assets/042/667/871/387da5cccc239a0185bc65e897d88160_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1697151798&auto=format&frame=1&q=92&s=1103d3b8d4a8690040076a2e59ac1404,[size=14][b][url=https://www.kickstarter.com/projects/outlandish/defenders-of-the-wild?ref=kicktraq]Defenders of the Wild[/url][/b][/size][q]Cooperative board game & rules-light RPG 🍂 Gather a crew of animal defenders to resist the machines![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/667/871/387da5cccc239a0185bc65e897d88160_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1697151798&auto=format&frame=1&q=92&s=1103d3b8d4a8690040076a2e59ac1404[/inlineimg][/floatleft][b]Deadline:[/b]10-13-2023[url=https://kicktraq.com/projects/outlandish/defenders-of-the-wild/][IMG]https://kicktraq.com/projects/outlandish/defenders-of-the-wild//minichart.png[/IMG][/url],"$50,150.15",,"163,991.00",,
https://www.kickstarter.com/projects/triskel-studios/world-canvas-a-world-building-ttrpg/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10042225#10042225,,https://kicktraq.com/projects/triskel-studios/world-canvas-a-world-building-ttrpg/,RPG,,,World Canvas : A World Building TTRPG,October 14 2023,Y,CAD,"7,090.00",0.7316092,"5,187.11",Y,N,Y,"$7,090 CAD",128.00%,Ended,5187.11,1707436216261,September 4 2023,A Table-Top RPG focused on building and customizing the worlds you play within.,https://ksr-ugc.imgix.net/assets/041/813/993/9adadb8b5371708088ac44d6ba7b0c89_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1690961275&auto=format&frame=1&q=92&s=7527bf9ec2dab386d2a45335741237c9,[size=14][b][url=https://www.kickstarter.com/projects/triskel-studios/world-canvas-a-world-building-ttrpg/?ref=kicktraq]World Canvas : A World Building TTRPG[/url][/b][/size][q]A Table-Top RPG focused on building and customizing the worlds you play within.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/041/813/993/9adadb8b5371708088ac44d6ba7b0c89_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1690961275&auto=format&frame=1&q=92&s=7527bf9ec2dab386d2a45335741237c9[/inlineimg][/floatleft][b]Deadline:[/b]10-14-2023[url=https://kicktraq.com/projects/triskel-studios/world-canvas-a-world-building-ttrpg/][IMG]https://kicktraq.com/projects/triskel-studios/world-canvas-a-world-building-ttrpg//minichart.png[/IMG][/url],"$4,052.43",,"5,187.11",,
https://www.kickstarter.com/projects/koldfirerpg/terramentia-role-playing-game/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10069431#10069431,,https://kicktraq.com/projects/koldfirerpg/terramentia-role-playing-game/,RPG,,,Ter'Ra'Mentia Role Playing Game,October 14 2023,Y,USD,"1,767.00",1,Not Funded,N,N,N,"$1,767",17.00%,Ended,0,1707436216262,September 14 2023,Ter'Ra'Mentia is a lore driven world with 18 playable classes and inspiration for Game Masters.,https://ksr-ugc.imgix.net/assets/042/045/272/6509d423873eaaced9ac81849dff1763_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1692805555&auto=format&frame=1&q=92&s=005befc8fa1b8c21ca261c844e275cce,[size=14][b][url=https://www.kickstarter.com/projects/koldfirerpg/terramentia-role-playing-game/?ref=kicktraq]Ter'Ra'Mentia Role Playing Game[/url][/b][/size][q]Ter'Ra'Mentia is a lore driven world with 18 playable classes and inspiration for Game Masters.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/045/272/6509d423873eaaced9ac81849dff1763_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1692805555&auto=format&frame=1&q=92&s=005befc8fa1b8c21ca261c844e275cce[/inlineimg][/floatleft][b]Deadline:[/b]10-14-2023[url=https://kicktraq.com/projects/koldfirerpg/terramentia-role-playing-game/][IMG]https://kicktraq.com/projects/koldfirerpg/terramentia-role-playing-game//minichart.png[/IMG][/url],,10394.11765,,,
https://www.kickstarter.com/projects/montfordtales/the-almanac-of-sanguine-paths/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10114546#10114546,,https://kicktraq.com/projects/montfordtales/the-almanac-of-sanguine-paths/,RPG,,,The Almanac of Sanguine Paths,October 14 2023,Y,GBP,"10,497.00",1.2124,"12,726.56",Y,N,Y,"£10,497",1499.00%,Ended,12726.56,1707436216263,September 29 2023,A GM-less letter-writing and journaling roleplaying game for 1-2 werewolves who don't bite the messenger.,https://ksr-ugc.imgix.net/assets/042/333/617/391d99c90f537127aef36dd79aa9be57_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1694964496&auto=format&frame=1&q=92&s=0d47ffa5b6f71c76004ccf5e7b18155c,[size=14][b][url=https://www.kickstarter.com/projects/montfordtales/the-almanac-of-sanguine-paths/?ref=kicktraq]The Almanac of Sanguine Paths[/url][/b][/size][q]A GM-less letter-writing and journaling roleplaying game for 1-2 werewolves who don't bite the messenger.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/333/617/391d99c90f537127aef36dd79aa9be57_original.jpg?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1694964496&auto=format&frame=1&q=92&s=0d47ffa5b6f71c76004ccf5e7b18155c[/inlineimg][/floatleft][b]Deadline:[/b]10-14-2023[url=https://kicktraq.com/projects/montfordtales/the-almanac-of-sanguine-paths/][IMG]https://kicktraq.com/projects/montfordtales/the-almanac-of-sanguine-paths//minichart.png[/IMG][/url],$849.00,,"12,726.56",,
https://www.kickstarter.com/projects/society-of-rafa/society-of-rafa-a-heartfelt-ttrpg-of-healing-and-spirits/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10081797#10081797,,https://kicktraq.com/projects/society-of-rafa/society-of-rafa-a-heartfelt-ttrpg-of-healing-and-spirits/,RPG,,,Society of Rafa ━ A Heartfelt TTRPG of Healing & Spirits,October 18 2023,Y,USD,"5,957.00",1,"5,957.00",Y,N,Y,"$5,957",198.00%,Ended,5957,1707436216269,September 18 2023,"Delve into the close-knit village of Kahal filled with eccentric scholars, nosey neighbors, and rambunctious spirits.",https://ksr-ugc.imgix.net/assets/042/164/169/95848cf9dbdc216233bfb0168cdfa837_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1693712881&auto=format&frame=1&q=92&s=17d0bc13999150e402afd7e5e599c26c,"[size=14][b][url=https://www.kickstarter.com/projects/society-of-rafa/society-of-rafa-a-heartfelt-ttrpg-of-healing-and-spirits/?ref=kicktraq]Society of Rafa ━ A Heartfelt TTRPG of Healing & Spirits[/url][/b][/size][q]Delve into the close-knit village of Kahal filled with eccentric scholars, nosey neighbors, and rambunctious spirits.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/164/169/95848cf9dbdc216233bfb0168cdfa837_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1693712881&auto=format&frame=1&q=92&s=17d0bc13999150e402afd7e5e599c26c[/inlineimg][/floatleft][b]Deadline:[/b]10-18-2023[url=https://kicktraq.com/projects/society-of-rafa/society-of-rafa-a-heartfelt-ttrpg-of-healing-and-spirits/][IMG]https://kicktraq.com/projects/society-of-rafa/society-of-rafa-a-heartfelt-ttrpg-of-healing-and-spirits//minichart.png[/IMG][/url]","$3,008.59",,"5,957.00",,
https://www.kickstarter.com/projects/458886079/mister-vampire/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10128771#10128771,,https://kicktraq.com/projects/458886079/mister-vampire/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,Mister Vampire,October 19 2023,Y,USD,"1,561.00",1,"1,561.00",Y,N,Y,"$1,561",312.00%,Ended,1561,1707436216280,October 3 2023,A FATE-powered tabletop RPG of vampire politics and vampire slayers,https://ksr-ugc.imgix.net/assets/042/540/199/1639ccf6d24fe61947de0fdea9b6c60f_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1696344987&auto=format&frame=1&q=92&s=12458ea765578004edcb4251bc8ebc39,[size=14][b][url=https://www.kickstarter.com/projects/458886079/mister-vampire/?ref=kicktraq]Mister Vampire[/url][/b][/size][q]A FATE-powered tabletop RPG of vampire politics and vampire slayers[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/540/199/1639ccf6d24fe61947de0fdea9b6c60f_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1696344987&auto=format&frame=1&q=92&s=12458ea765578004edcb4251bc8ebc39[/inlineimg][/floatleft][b]Deadline:[/b]10-19-2023[url=https://kicktraq.com/projects/458886079/mister-vampire/][IMG]https://kicktraq.com/projects/458886079/mister-vampire//minichart.png[/IMG][/url],$500.32,,"1,561.00",,
https://www.kickstarter.com/projects/omenpnp/omen-pen-and-paper/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10085380#10085380,,https://kicktraq.com/projects/omenpnp/omen-pen-and-paper/,RPG,,,Omen Pen & Paper,October 19 2023,Y,EUR,"6,563.00",1.05851,Not Funded,N,Y,N,"€6,563",35.00%,Cancelled,0,1707436216279,September 19 2023,"An inclusive fantasy Pen & Paper. Play any character, any setting, any way.",https://ksr-ugc.imgix.net/assets/042/174/881/934f5ed6d740cd1d4f0ed11f45d99180_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1693822274&auto=format&frame=1&q=92&s=5030dce54e85d64e2c75999ea2ef7f38,"[size=14][b][url=https://www.kickstarter.com/projects/omenpnp/omen-pen-and-paper/?ref=kicktraq]Omen Pen & Paper[/url][/b][/size][q]An inclusive fantasy Pen & Paper. Play any character, any setting, any way.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/174/881/934f5ed6d740cd1d4f0ed11f45d99180_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1693822274&auto=format&frame=1&q=92&s=5030dce54e85d64e2c75999ea2ef7f38[/inlineimg][/floatleft][b]Deadline:[/b]10-19-2023[url=https://kicktraq.com/projects/omenpnp/omen-pen-and-paper/][IMG]https://kicktraq.com/projects/omenpnp/omen-pen-and-paper//minichart.png[/IMG][/url]",,19848.57466,,,
https://www.kickstarter.com/projects/jm-guillen/incursion-a-conundrum-role-playing-game/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10009433#10009433,,https://kicktraq.com/projects/jm-guillen/incursion-a-conundrum-role-playing-game/,RPG,,,Incursion: A Conundrum role-playing game,October 20 2023,Y,USD,"7,140.00",1,"7,140.00",Y,N,Y,"$7,140",142.00%,Ended,7140,1707436216283,August 21 2023,"A ménage a trois between espionage, madness, and outer darkness.",https://ksr-ugc.imgix.net/assets/041/873/543/101466c9c4de5861428f5f3ff2537ffa_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1691456921&auto=format&frame=1&q=92&s=dbbede7e6607cbef492edbac440a4e3d,"[size=14][b][url=https://www.kickstarter.com/projects/jm-guillen/incursion-a-conundrum-role-playing-game/?ref=kicktraq]Incursion: A Conundrum role-playing game[/url][/b][/size][q]A ménage a trois between espionage, madness, and outer darkness.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/041/873/543/101466c9c4de5861428f5f3ff2537ffa_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1691456921&auto=format&frame=1&q=92&s=dbbede7e6607cbef492edbac440a4e3d[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2023[url=https://kicktraq.com/projects/jm-guillen/incursion-a-conundrum-role-playing-game/][IMG]https://kicktraq.com/projects/jm-guillen/incursion-a-conundrum-role-playing-game//minichart.png[/IMG][/url]","$5,028.17",,"7,140.00",,
https://www.kickstarter.com/projects/fenestella/the-stars-that-cross-the-ancient-sky-a-solo-journaling-rpg/?ref=kicktraq,https://rpggeek.com/geeklist/309024/kickstarter-rpg-game-books-2023?itemid=10118479#10118479,,https://kicktraq.com/projects/fenestella/the-stars-that-cross-the-ancient-sky-a-solo-journaling-rpg/,RPG,,,The Stars that Cross the Ancient Sky: A Solo Journaling RPG,October 21 2023,Y,USD,"1,113.00",1,"1,113.00",Y,N,Y,"$1,113",222.00%,Ended,1113,1707436216286,September 30 2023,"A game about observation, divination, and mythmaking as an ancient astronomer. What will the stars tell you tonight?",https://ksr-ugc.imgix.net/assets/042/427/824/46a82c9e7dde021070e0ab31fd58b23a_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1695593673&auto=format&frame=1&q=92&s=608b9f523c5ae9041c6456fbf757614b,"[size=14][b][url=https://www.kickstarter.com/projects/fenestella/the-stars-that-cross-the-ancient-sky-a-solo-journaling-rpg/?ref=kicktraq]The Stars that Cross the Ancient Sky: A Solo Journaling RPG[/url][/b][/size][q]A game about observation, divination, and mythmaking as an ancient astronomer. What will the stars tell you tonight?[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/042/427/824/46a82c9e7dde021070e0ab31fd58b23a_original.png?ixlib=rb-4.1.0&crop=faces&w=160&h=90&fit=crop&v=1695593673&auto=format&frame=1&q=92&s=608b9f523c5ae9041c6456fbf757614b[/inlineimg][/floatleft][b]Deadline:[/b]10-21-2023[url=https://kicktraq.com/projects/fenestella/the-stars-that-cross-the-ancient-sky-a-solo-journaling-rpg/][IMG]https://kicktraq.com/projects/fenestella/the-stars-that-cross-the-ancient-sky-a-solo-journaling-rpg//minichart.png[/IMG][/url]",$501.35,,"1,113.00",,
