,,365,1740264705041,,516,441,,Project Name,,0,,,188.00,,,,,,68,,,,,,,,,,,
https://www.kickstarter.com/projects/gmgage/planet-pioneers-the-unofficial-5e-planet-exploration-module/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9212186#item9212186,,https://www.kicktraq.com/projects/gmgage/planet-pioneers-the-unofficial-5e-planet-exploration-module/,5E,,,Planet Pioneers: The Unofficial 5e Planet Exploration Module,October 19 2022,Y,EUR,55.00,0.97634,Not Funded,N,N,N,€55,5.00%,Ended,0,1676332270451,September 19 2022,These are a series of one-shots where as a team you are sent down to the planet to gather resources and fend off hostile contacts!,https://ksr-ugc.imgix.net/assets/038/531/389/83a6593a3662151688eaae0db6ba0dfb_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1662657471&auto=format&frame=1&q=92&s=cea8ff51d2aff84e09668d9ffa514695,[size=14][b][url=https://www.kickstarter.com/projects/gmgage/planet-pioneers-the-unofficial-5e-planet-exploration-module/?ref=kicktraq]Planet Pioneers: The Unofficial 5e Planet Exploration Module[/url][/b][/size][q]These are a series of one-shots where as a team you are sent down to the planet to gather resources and fend off hostile contacts![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/531/389/83a6593a3662151688eaae0db6ba0dfb_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1662657471&auto=format&frame=1&q=92&s=cea8ff51d2aff84e09668d9ffa514695[/inlineimg][/floatleft][b]Deadline:[/b]10-19-2022[url=https://www.kicktraq.com/projects/gmgage/planet-pioneers-the-unofficial-5e-planet-exploration-module/][IMG]https://www.kicktraq.com/projects/gmgage/planet-pioneers-the-unofficial-5e-planet-exploration-module//minichart.png[/IMG][/url],,1073.974,,,
https://www.kickstarter.com/projects/458886079/better-backgrounds-5e/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9255217#item9255217,,https://www.kicktraq.com/projects/458886079/better-backgrounds-5e/,5E,,,Better Backgrounds 5e,October 20 2022,Y,USD,"4,977.00",1,"4,977.00",Y,N,Y,"$4,977",995.00%,Ended,4977,1676332270461,October 4 2022,"Finally, something to spend your hit dice on",https://ksr-ugc.imgix.net/assets/038/781/382/8a31615bf911375b1cf08493b252b794_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1664789083&auto=format&frame=1&q=92&s=37eedd24631db150088cbe5f027a720b,"[size=14][b][url=https://www.kickstarter.com/projects/458886079/better-backgrounds-5e/?ref=kicktraq]Better Backgrounds 5e[/url][/b][/size][q]Finally, something to spend your hit dice on[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/781/382/8a31615bf911375b1cf08493b252b794_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1664789083&auto=format&frame=1&q=92&s=37eedd24631db150088cbe5f027a720b[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/458886079/better-backgrounds-5e/][IMG]https://www.kicktraq.com/projects/458886079/better-backgrounds-5e//minichart.png[/IMG][/url]",$500.20,,"4,977.00",,
https://www.kickstarter.com/projects/critacademy/exotic-equipment-perks/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9212221#item9212221,,https://www.kicktraq.com/projects/critacademy/exotic-equipment-perks/,5E,,,Exotic Equipment Perks,October 20 2022,Y,USD,"11,756.00",1,"11,756.00",Y,N,Y,"$11,756",235.00%,Ended,11756,1676332270452,September 20 2022,A collection of new perks for your 5th edition equipment! Your choice of weapons and armor will matter with these unique features!,https://ksr-ugc.imgix.net/assets/038/325/394/a8a4d94e7f572985417242461b77399b_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660876488&auto=format&frame=1&q=92&s=6a1bf491a8effccac65e5c63bba2d933,[size=14][b][url=https://www.kickstarter.com/projects/critacademy/exotic-equipment-perks/?ref=kicktraq]Exotic Equipment Perks[/url][/b][/size][q]A collection of new perks for your 5th edition equipment! Your choice of weapons and armor will matter with these unique features![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/325/394/a8a4d94e7f572985417242461b77399b_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660876488&auto=format&frame=1&q=92&s=6a1bf491a8effccac65e5c63bba2d933[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/critacademy/exotic-equipment-perks/][IMG]https://www.kicktraq.com/projects/critacademy/exotic-equipment-perks//minichart.png[/IMG][/url],"$5,002.55",,"11,756.00",,
https://www.kickstarter.com/projects/terraalterna/maera-a-5e-compatible-fantasy-rpg-campaign-setting/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9212217#item9212217,,https://www.kicktraq.com/projects/terraalterna/maera-a-5e-compatible-fantasy-rpg-campaign-setting/,5E,,,Maera: A 5E Compatible Fantasy RPG Campaign Setting,October 20 2022,Y,USD,"5,270.00",1,"5,270.00",Y,N,Y,"$5,270",175.00%,Ended,5270,1676332270453,September 20 2022,"Enhance your adventures on the island of Maera with new creatures, class options, spells, and much more!",https://ksr-ugc.imgix.net/assets/038/495/640/6c9daf9f30f0d82d894161cfb1f319dc_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1662400405&auto=format&frame=1&q=92&s=1e84a81fdf048cd158be48729161b22b,"[size=14][b][url=https://www.kickstarter.com/projects/terraalterna/maera-a-5e-compatible-fantasy-rpg-campaign-setting/?ref=kicktraq]Maera: A 5E Compatible Fantasy RPG Campaign Setting[/url][/b][/size][q]Enhance your adventures on the island of Maera with new creatures, class options, spells, and much more![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/495/640/6c9daf9f30f0d82d894161cfb1f319dc_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1662400405&auto=format&frame=1&q=92&s=1e84a81fdf048cd158be48729161b22b[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/terraalterna/maera-a-5e-compatible-fantasy-rpg-campaign-setting/][IMG]https://www.kicktraq.com/projects/terraalterna/maera-a-5e-compatible-fantasy-rpg-campaign-setting//minichart.png[/IMG][/url]","$3,011.43",,"5,270.00",,
https://www.kickstarter.com/projects/icarusgames/sidequest-annual-1/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9212216#item9212216,,https://www.kicktraq.com/projects/icarusgames/sidequest-annual-1/,5E,,,SIDEQUEST Annual 1,October 20 2022,Y,GBP,"12,034.00",1.121785,"13,499.56",Y,N,Y,"£12,034",240.00%,Ended,13499.56,1676332270454,September 20 2022,A year of 5e content available in print for the first time.,https://ksr-ugc.imgix.net/assets/038/081/983/67418dec128643919a97b0f2e0e22524_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1658875394&auto=format&frame=1&q=92&s=5228f934ba0ce6b40c02214dcbb2bd1a,[size=14][b][url=https://www.kickstarter.com/projects/icarusgames/sidequest-annual-1/?ref=kicktraq]SIDEQUEST Annual 1[/url][/b][/size][q]A year of 5e content available in print for the first time.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/081/983/67418dec128643919a97b0f2e0e22524_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1658875394&auto=format&frame=1&q=92&s=5228f934ba0ce6b40c02214dcbb2bd1a[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/icarusgames/sidequest-annual-1/][IMG]https://www.kicktraq.com/projects/icarusgames/sidequest-annual-1//minichart.png[/IMG][/url],"$5,624.82",,"13,499.56",,
https://www.kickstarter.com/projects/13thwarlock/the-gashwhiffer-goblins-of-cackle-mine/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9212220#item9212220,,https://www.kicktraq.com/projects/13thwarlock/the-gashwhiffer-goblins-of-cackle-mine/,5E,https://rpggeek.com/rpg/13236/add-first-edition-1e-compatible-products,,THE GASHWHIFFER GOBLINS OF CACKLE MINE,October 20 2022,Y,USD,"14,970.00",1,"14,970.00",Y,N,Y,"$14,970",4990.00%,Ended,14970,1676332270456,September 20 2022,The Warlock's Guide to Decadent Denizens & Dastardly Destinations: A Role Play Supplement for 1E & 5E Games,https://ksr-ugc.imgix.net/assets/038/638/172/d0c30cf2ea8427821dc4c17129469ebe_original.jpeg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1663609535&auto=format&frame=1&q=92&s=ba28493b0cbcbc7f183dd2049b83e41c,[size=14][b][url=https://www.kickstarter.com/projects/13thwarlock/the-gashwhiffer-goblins-of-cackle-mine/?ref=kicktraq]THE GASHWHIFFER GOBLINS OF CACKLE MINE[/url][/b][/size][q]The Warlock's Guide to Decadent Denizens & Dastardly Destinations: A Role Play Supplement for 1E & 5E Games[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/638/172/d0c30cf2ea8427821dc4c17129469ebe_original.jpeg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1663609535&auto=format&frame=1&q=92&s=ba28493b0cbcbc7f183dd2049b83e41c[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/13thwarlock/the-gashwhiffer-goblins-of-cackle-mine/][IMG]https://www.kicktraq.com/projects/13thwarlock/the-gashwhiffer-goblins-of-cackle-mine//minichart.png[/IMG][/url],$300.00,,"14,970.00",1,
https://www.kickstarter.com/projects/palaceof1001rooms/the-palace-of-1001-rooms-chapter-7-the-underworld-crypts/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9212204#item9212204,,https://www.kicktraq.com/projects/palaceof1001rooms/the-palace-of-1001-rooms-chapter-7-the-underworld-crypts/,5E,,,"The Palace of 1001 Rooms, Chapter 7: The Underworld Crypts",October 20 2022,Y,USD,"8,194.00",1,"8,194.00",Y,N,Y,"$8,194",102.00%,Ended,8194,1676332270458,September 20 2022,"A fully illustrated, D&D rules semi-agnostic, 5e compatible, OSR mega-dungeon RPG of unprecedented scale.",https://ksr-ugc.imgix.net/assets/038/522/319/f910d6ccec687419176b037a91569944_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1662588861&auto=format&frame=1&q=92&s=8b53914bb52d74be42b58adcea908b94,"[size=14][b][url=https://www.kickstarter.com/projects/palaceof1001rooms/the-palace-of-1001-rooms-chapter-7-the-underworld-crypts/?ref=kicktraq]The Palace of 1001 Rooms, Chapter 7: The Underworld Crypts[/url][/b][/size][q]A fully illustrated, D&D rules semi-agnostic, 5e compatible, OSR mega-dungeon RPG of unprecedented scale.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/522/319/f910d6ccec687419176b037a91569944_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1662588861&auto=format&frame=1&q=92&s=8b53914bb52d74be42b58adcea908b94[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/palaceof1001rooms/the-palace-of-1001-rooms-chapter-7-the-underworld-crypts/][IMG]https://www.kicktraq.com/projects/palaceof1001rooms/the-palace-of-1001-rooms-chapter-7-the-underworld-crypts//minichart.png[/IMG][/url]","$8,033.33",,"8,194.00",,
https://www.kickstarter.com/projects/crimsonterrain/the-residence/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9284556#item9284556,,https://www.kicktraq.com/projects/crimsonterrain/the-residence/,5E,,,The Residence,October 20 2022,Y,USD,"1,239.00",1,"1,239.00",Y,N,Y,"$1,239",2478.00%,Ended,1239,1676332270463,October 13 2022,"A 5E Halloween Adventure, filled with Tricks & Treats.  Only $1",https://ksr-ugc.imgix.net/assets/038/901/115/fe24d0b0860bf3be1cfe85eec07b674e_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1665697036&auto=format&frame=1&q=92&s=6d364c01f3e7e1e2ad9e8af232bf3610,"[size=14][b][url=https://www.kickstarter.com/projects/crimsonterrain/the-residence/?ref=kicktraq]The Residence[/url][/b][/size][q]A 5E Halloween Adventure, filled with Tricks & Treats.  Only $1[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/901/115/fe24d0b0860bf3be1cfe85eec07b674e_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1665697036&auto=format&frame=1&q=92&s=6d364c01f3e7e1e2ad9e8af232bf3610[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/crimsonterrain/the-residence/][IMG]https://www.kicktraq.com/projects/crimsonterrain/the-residence//minichart.png[/IMG][/url]",$50.00,,"1,239.00",,
https://www.kickstarter.com/projects/monsterdirective/wandering-dungeons?ref=discovery_category_newest,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9289399#item9289399,,https://www.kicktraq.com/projects/monsterdirective/wandering-dungeons/,5E,,,Wandering Dungeons,October 20 2022,Y,AUD,544.00,0.627285,341.24,Y,N,Y,$544 AUD,1088.00%,Ended,341.24,1676332270462,October 7 2022,Have your dungeons come alive with a set of 8 separate dungeons (levels 1-4 and 5-10) culminating in a single megadungeon.,https://ksr-ugc.imgix.net/assets/038/680/936/0597834a01ae8bb31ccc29c5dea7028f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1663926242&auto=format&frame=1&q=92&s=141f232a4fce06f0d6d6465a3b6eb1b2,[size=14][b][url=https://www.kickstarter.com/projects/monsterdirective/wandering-dungeons?ref=discovery_category_newest]Wandering Dungeons[/url][/b][/size][q]Have your dungeons come alive with a set of 8 separate dungeons (levels 1-4 and 5-10) culminating in a single megadungeon.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/680/936/0597834a01ae8bb31ccc29c5dea7028f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1663926242&auto=format&frame=1&q=92&s=141f232a4fce06f0d6d6465a3b6eb1b2[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/monsterdirective/wandering-dungeons/][IMG]https://www.kicktraq.com/projects/monsterdirective/wandering-dungeons//minichart.png[/IMG][/url],$31.36,,341.24,,
https://www.kickstarter.com/projects/ckg/castles-and-crusades-codex-sinarum/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9230051#item9230051,,https://www.kicktraq.com/projects/ckg/castles-and-crusades-codex-sinarum/,non-5E,https://rpggeek.com/rpg/509/castles-crusades,,Castles & Crusades Codex Sinarum,October 20 2022,Y,USD,"20,278.00",1,"20,278.00",Y,N,Y,"$20,278",2027.00%,Ended,20278,1676332270460,September 23 2022,"The Mythos series brings hosts of gods and heroes, legends and lore to your gaming table. Help us fund Volume 7!",https://ksr-ugc.imgix.net/assets/038/683/223/576b96a98f8085545a070b36baa8f18a_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1663943810&auto=format&frame=1&q=92&s=d8a9bcd65b94d7b44fc54c4d3903ddb2,"[size=14][b][url=https://www.kickstarter.com/projects/ckg/castles-and-crusades-codex-sinarum/?ref=kicktraq]Castles & Crusades Codex Sinarum[/url][/b][/size][q]The Mythos series brings hosts of gods and heroes, legends and lore to your gaming table. Help us fund Volume 7![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/683/223/576b96a98f8085545a070b36baa8f18a_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1663943810&auto=format&frame=1&q=92&s=d8a9bcd65b94d7b44fc54c4d3903ddb2[/inlineimg][/floatleft][b]Deadline:[/b]10-20-2022[url=https://www.kicktraq.com/projects/ckg/castles-and-crusades-codex-sinarum/][IMG]https://www.kicktraq.com/projects/ckg/castles-and-crusades-codex-sinarum//minichart.png[/IMG][/url]","$1,000.39",,"20,278.00",,1
https://www.kickstarter.com/projects/plusthreepress/elementara-guide-to-the-seven-elements-for-5e/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9214431#item9214431,,https://www.kicktraq.com/projects/plusthreepress/elementara-guide-to-the-seven-elements-for-5e/,5E,,,Elementara: Guide to the Seven Elements for 5e,October 21 2022,Y,AUD,"123,113.00",0.635385,"78,224.15",Y,N,Y,"$123,113 AUD",410.00%,Ended,78224.15,1676332270464,September 21 2022,"Element-ify 5e with a hoard of new spells, elemental techniques for martial classes, a unique new world, and much more!",https://ksr-ugc.imgix.net/assets/038/428/932/69ee95913c98961bf72ee53ab4b5615b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1661832160&auto=format&frame=1&q=92&s=1f6dc5c437c79d5674cc4809f9d6b636,"[size=14][b][url=https://www.kickstarter.com/projects/plusthreepress/elementara-guide-to-the-seven-elements-for-5e/?ref=kicktraq]Elementara: Guide to the Seven Elements for 5e[/url][/b][/size][q]Element-ify 5e with a hoard of new spells, elemental techniques for martial classes, a unique new world, and much more![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/428/932/69ee95913c98961bf72ee53ab4b5615b_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1661832160&auto=format&frame=1&q=92&s=1f6dc5c437c79d5674cc4809f9d6b636[/inlineimg][/floatleft][b]Deadline:[/b]10-21-2022[url=https://www.kicktraq.com/projects/plusthreepress/elementara-guide-to-the-seven-elements-for-5e/][IMG]https://www.kicktraq.com/projects/plusthreepress/elementara-guide-to-the-seven-elements-for-5e//minichart.png[/IMG][/url]","$19,079.06",,"78,224.15",,
https://www.kickstarter.com/projects/dnd5e/micro-dungeons-halloween-edition-2022/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9255191#item9255191,,https://www.kicktraq.com/projects/dnd5e/micro-dungeons-halloween-edition-2022/,5E,,,Micro Dungeons Halloween Edition 2022,October 21 2022,Y,MXN,"205,838.00",0.05020333,"10,333.75",Y,N,Y,"MX$205,838",20580.00%,Ended,10333.75,1676332270469,October 4 2022,Micro Dungeon Crawling adventures with Halloween themes for 5e D&D (5th edition Dungeons and Dragons TTRPG),https://ksr-ugc.imgix.net/assets/038/734/892/355b4ae23c3df914c1d6b41f2f2d28bd_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1664384413&auto=format&frame=1&q=92&s=47f03981fb5bd5b74eb23b64b747be56,[size=14][b][url=https://www.kickstarter.com/projects/dnd5e/micro-dungeons-halloween-edition-2022/?ref=kicktraq]Micro Dungeons Halloween Edition 2022[/url][/b][/size][q]Micro Dungeon Crawling adventures with Halloween themes for 5e D&D (5th edition Dungeons and Dragons TTRPG)[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/734/892/355b4ae23c3df914c1d6b41f2f2d28bd_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1664384413&auto=format&frame=1&q=92&s=47f03981fb5bd5b74eb23b64b747be56[/inlineimg][/floatleft][b]Deadline:[/b]10-21-2022[url=https://www.kicktraq.com/projects/dnd5e/micro-dungeons-halloween-edition-2022/][IMG]https://www.kicktraq.com/projects/dnd5e/micro-dungeons-halloween-edition-2022//minichart.png[/IMG][/url],$50.21,,"10,333.75",,
https://www.kickstarter.com/projects/isolation-games/when-the-moon-hangs-low-rpg-print-edition/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9230056#item9230056,,https://www.kicktraq.com/projects/isolation-games/when-the-moon-hangs-low-rpg-print-edition/,non-5E,https://rpggeek.com/rpg/76420/when-moon-hangs-low,,When the Moon Hangs Low RPG print edition,October 21 2022,Y,GBP,"7,870.00",1.1305,"8,897.04",Y,N,Y,"£7,870",112.00%,Ended,8897.04,1676332270466,September 23 2022,"A gothic action tabletop roleplaying game of horror, investigation, and combat.",https://ksr-ugc.imgix.net/assets/038/055/619/a0324112e9fb46bbb504549cd88fa0e5_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1658678112&auto=format&frame=1&q=92&s=544fb669ae1b9b1887ff6bfe55af4ed5,"[size=14][b][url=https://www.kickstarter.com/projects/isolation-games/when-the-moon-hangs-low-rpg-print-edition/?ref=kicktraq]When the Moon Hangs Low RPG print edition[/url][/b][/size][q]A gothic action tabletop roleplaying game of horror, investigation, and combat.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/055/619/a0324112e9fb46bbb504549cd88fa0e5_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1658678112&auto=format&frame=1&q=92&s=544fb669ae1b9b1887ff6bfe55af4ed5[/inlineimg][/floatleft][b]Deadline:[/b]10-21-2022[url=https://www.kicktraq.com/projects/isolation-games/when-the-moon-hangs-low-rpg-print-edition/][IMG]https://www.kicktraq.com/projects/isolation-games/when-the-moon-hangs-low-rpg-print-edition//minichart.png[/IMG][/url]","$7,943.78",,"8,897.04",,
