,,,1765838930138,,,,,77,,,,,,,,,,,,,,2025-10-24,,,,,,,
https://www.kickstarter.com/projects/inkbladepublishing/gothica-plagueworlds-5e-compatible-ttrpg/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12262956#12262956,,https://kicktraq.com/projects/inkbladepublishing/gothica-plagueworlds-5e-compatible-ttrpg/,5E,,,Gothica: Plagueworlds - 5e Compatible TTRPG,December 1 2025,Y,GBP,"21,321.00",1.320625,"28,157.05",Y,N,Y,"£21,321",304.00%,Ended,28157.05,1765839027065,November 1 2025,"A gothic gaslamp fantasy 5e TTRPG, adding plagues and diseases to your table top experience!",https://i.kickstarter.com/assets/049/057/755/e70189a6c255c8b4f7e31583c956fa75_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1745742993&width=160&sig=jiazfJrELEfiTmJwOSZE8HA%2FcwFzC9OgAHtQzK8Nmh8%3D,"[size=14][b][url=https://www.kickstarter.com/projects/inkbladepublishing/gothica-plagueworlds-5e-compatible-ttrpg/?ref=kicktraq]Gothica: Plagueworlds - 5e Compatible TTRPG[/url][/b][/size][q]A gothic gaslamp fantasy 5e TTRPG, adding plagues and diseases to your table top experience![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/049/057/755/e70189a6c255c8b4f7e31583c956fa75_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1745742993&width=160&sig=jiazfJrELEfiTmJwOSZE8HA%2FcwFzC9OgAHtQzK8Nmh8%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-01-2025[url=https://kicktraq.com/projects/inkbladepublishing/gothica-plagueworlds-5e-compatible-ttrpg/][IMG]https://kicktraq.com/projects/inkbladepublishing/gothica-plagueworlds-5e-compatible-ttrpg//minichart.png[/IMG][/url]",28157.04563,9262.186061,,
https://www.kickstarter.com/projects/lampreyskink/the-venture-below-a-troika-adventure/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12262961#12262961,,https://kicktraq.com/projects/lampreyskink/the-venture-below-a-troika-adventure/,non-5E,https://rpggeek.com/rpg/39089/troika,,The Venture Below: A Troika! Adventure,December 1 2025,Y,GBP,"6,308.00",1.320625,"8,330.50",Y,N,Y,"£6,308",630.00%,Ended,8330.5,1765839027067,November 1 2025,"A danger-laced, conversation-rich crawl through the ""dungeon"" of the Troika! underground metro system",https://i.kickstarter.com/assets/051/210/319/d24ce1b62448d8a6ff77352f433d7c1f_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1760207519&width=160&sig=6VzU3zZDY39s8f7mYs9N7hU4f%2FckAVkRTAbp8eMSH%2FM%3D,"[size=14][b][url=https://www.kickstarter.com/projects/lampreyskink/the-venture-below-a-troika-adventure/?ref=kicktraq]The Venture Below: A Troika! Adventure[/url][/b][/size][q]A danger-laced, conversation-rich crawl through the ""dungeon"" of the Troika! underground metro system[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/210/319/d24ce1b62448d8a6ff77352f433d7c1f_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1760207519&width=160&sig=6VzU3zZDY39s8f7mYs9N7hU4f%2FckAVkRTAbp8eMSH%2FM%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-01-2025[url=https://kicktraq.com/projects/lampreyskink/the-venture-below-a-troika-adventure/][IMG]https://kicktraq.com/projects/lampreyskink/the-venture-below-a-troika-adventure//minichart.png[/IMG][/url]",8330.5025,1322.301984,,1
https://www.kickstarter.com/projects/gravityrealms/tears-of-utu-knights-of-the-5th-dimension/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12267876#12267876,,https://kicktraq.com/projects/gravityrealms/tears-of-utu-knights-of-the-5th-dimension/,5E,https://rpggeek.com/rpg/13237/ad-and-d-second-edition-2e-compatible-products,,Tears of Utu: Knights of the 5th Dimension.,December 1 2025,Y,EUR,930.00,1.160715,"1,079.46",Y,N,Y,€930,186.00%,Ended,1079.46,1765839027068,November 1 2025,"A dark cosmic fantasy adventure for AD&D 2E, 5E, and OSR systems, designed for 4–6 characters of levels 5–7.",https://i.kickstarter.com/assets/051/352/563/53024d878924a095a84f4e4e68d4d8a6_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761086873&width=160&sig=PlT4FvOZmOVhQkjlPs0%2BPYMpu5t9SHdFxb%2F8FY3ZYsE%3D,"[size=14][b][url=https://www.kickstarter.com/projects/gravityrealms/tears-of-utu-knights-of-the-5th-dimension/?ref=kicktraq]Tears of Utu: Knights of the 5th Dimension.[/url][/b][/size][q]A dark cosmic fantasy adventure for AD&D 2E, 5E, and OSR systems, designed for 4–6 characters of levels 5–7.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/352/563/53024d878924a095a84f4e4e68d4d8a6_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761086873&width=160&sig=PlT4FvOZmOVhQkjlPs0%2BPYMpu5t9SHdFxb%2F8FY3ZYsE%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-01-2025[url=https://kicktraq.com/projects/gravityrealms/tears-of-utu-knights-of-the-5th-dimension/][IMG]https://kicktraq.com/projects/gravityrealms/tears-of-utu-knights-of-the-5th-dimension//minichart.png[/IMG][/url]",1079.46495,580.3575,1,
https://www.kickstarter.com/projects/legendofcatcat/the-eternal-legend-of-cat-cat/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12267879#12267879,,https://kicktraq.com/projects/legendofcatcat/the-eternal-legend-of-cat-cat/,5E,,,The Eternal Legend of Cat Cat,December 1 2025,Y,USD,"3,470.00",1,"3,470.00",Y,N,Y,"$3,470",173.00%,Ended,3470,1765839027071,November 1 2025,A four-part unofficial Dungeons & Dragons 5e campaign inspired by feline ferocity,https://i.kickstarter.com/assets/050/546/204/02b87e13f8e609ed343bb3c223627ccd_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1755983791&width=160&sig=kUICGAET2hJ5YM41tm5C1nETv9D1G9lQuYHalfxpwfI%3D,[size=14][b][url=https://www.kickstarter.com/projects/legendofcatcat/the-eternal-legend-of-cat-cat/?ref=kicktraq]The Eternal Legend of Cat Cat[/url][/b][/size][q]A four-part unofficial Dungeons & Dragons 5e campaign inspired by feline ferocity[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/546/204/02b87e13f8e609ed343bb3c223627ccd_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1755983791&width=160&sig=kUICGAET2hJ5YM41tm5C1nETv9D1G9lQuYHalfxpwfI%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-01-2025[url=https://kicktraq.com/projects/legendofcatcat/the-eternal-legend-of-cat-cat/][IMG]https://kicktraq.com/projects/legendofcatcat/the-eternal-legend-of-cat-cat//minichart.png[/IMG][/url],3470,2005.780347,,
https://www.kickstarter.com/projects/banneradders/the-ascension-of-layna-masu/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12262975#12262975,,https://kicktraq.com/projects/banneradders/the-ascension-of-layna-masu/,non-5E,https://rpggeek.com/rpg/106417/literally-immersive-gamebooks,,The Ascension Of Layna Masu,December 2 2025,Y,GBP,"1,793.00",1.32056784,"2,367.78",Y,N,Y,"£1,793",149.00%,Ended,2367.78,1765839027072,November 1 2025,The third installment in the Pneuma-based interactive gamebook adventures by James A Hirons and Cassia Hirons,https://i.kickstarter.com/assets/050/446/551/afd200161afb8df804dd2422287fbc93_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1755354258&width=160&sig=wdycgurgQrbBEHZxBnJv8%2BFTznofW8ZEGBW%2BTusAP5s%3D,[size=14][b][url=https://www.kickstarter.com/projects/banneradders/the-ascension-of-layna-masu/?ref=kicktraq]The Ascension Of Layna Masu[/url][/b][/size][q]The third installment in the Pneuma-based interactive gamebook adventures by James A Hirons and Cassia Hirons[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/446/551/afd200161afb8df804dd2422287fbc93_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1755354258&width=160&sig=wdycgurgQrbBEHZxBnJv8%2BFTznofW8ZEGBW%2BTusAP5s%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-02-2025[url=https://kicktraq.com/projects/banneradders/the-ascension-of-layna-masu/][IMG]https://kicktraq.com/projects/banneradders/the-ascension-of-layna-masu//minichart.png[/IMG][/url],2367.778137,1589.112844,,
https://www.kickstarter.com/projects/nerduragames/morvanthir/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12277051#12277051,,https://kicktraq.com/projects/nerduragames/morvanthir/,RPG,,,Morvanthir,December 2 2025,Y,EUR,885.00,1.16215,"1,028.50",Y,N,Y,€885,885.00%,Ended,1028.5,1765839027073,November 4 2025,One-page solo & coop Fantasy TTRPG 🎲 Dungeon Crawler,https://i.kickstarter.com/assets/051/276/795/ffd2bb5235691488ca7be2795ad4919b_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1760599647&width=160&sig=0ELpvGBo9iBM4Cwc9xR4onhiTs9sl0QP0JEWjWxR7ro%3D,[size=14][b][url=https://www.kickstarter.com/projects/nerduragames/morvanthir/?ref=kicktraq]Morvanthir[/url][/b][/size][q]One-page solo & coop Fantasy TTRPG 🎲 Dungeon Crawler[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/276/795/ffd2bb5235691488ca7be2795ad4919b_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1760599647&width=160&sig=0ELpvGBo9iBM4Cwc9xR4onhiTs9sl0QP0JEWjWxR7ro%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-02-2025[url=https://kicktraq.com/projects/nerduragames/morvanthir/][IMG]https://kicktraq.com/projects/nerduragames/morvanthir//minichart.png[/IMG][/url],1028.50275,116.215,,
https://www.kickstarter.com/projects/14421707/loin-du-feu/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12277055#12277055,,https://kicktraq.com/projects/14421707/loin-du-feu/,RPG,,https://rpggeek.com/rpgsystem/26506/fate-core,Loin du feu,December 2 2025,Y,EUR,"27,936.00",1.16285,"32,485.38",Y,N,Y,"€27,936",139.00%,Ended,32485.38,1765839027074,November 4 2025,Qui sait ce qui nous attend lorsqu'on s’aventure loin du feu ? Who knows what awaits us when we venture far from the fire?,https://i.kickstarter.com/assets/050/900/384/e96d0a84820a85f75317f5d279b8b76a_original.jpeg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1758299213&width=160&sig=K18n75k4hASrTaN0oo8xH7BN3cHPcLU3duF6n%2B%2FdiE4%3D,[size=14][b][url=https://www.kickstarter.com/projects/14421707/loin-du-feu/?ref=kicktraq]Loin du feu[/url][/b][/size][q]Qui sait ce qui nous attend lorsqu'on s’aventure loin du feu ? Who knows what awaits us when we venture far from the fire?[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/900/384/e96d0a84820a85f75317f5d279b8b76a_original.jpeg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1758299213&width=160&sig=K18n75k4hASrTaN0oo8xH7BN3cHPcLU3duF6n%2B%2FdiE4%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-02-2025[url=https://kicktraq.com/projects/14421707/loin-du-feu/][IMG]https://kicktraq.com/projects/14421707/loin-du-feu//minichart.png[/IMG][/url],32485.3776,23370.77525,,
https://www.kickstarter.com/projects/redalvelis/lands-of-steam-clockwork-frontiers-v1/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12280387#12280387,,https://kicktraq.com/projects/redalvelis/lands-of-steam-clockwork-frontiers-v1/,5E,,,Lands of Steam: Clockwork Frontiers V.1,December 2 2025,Y,EUR,"1,406.00",1.16285,"1,634.97",Y,N,Y,"€1,406",14060.00%,Ended,1634.97,1765839027076,November 5 2025,"Enter the realms of steampunk with this collection of high-resolution battlemaps for TTRPGs, wargames and more. 5e adventure included!",https://i.kickstarter.com/assets/051/456/848/f91596346ce9974c4538adfd57c72934_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761748184&width=160&sig=VErukbJf3zmWjLl7c2VWlrZgOh2Nl%2FvdZBpBLPAkZ0I%3D,"[size=14][b][url=https://www.kickstarter.com/projects/redalvelis/lands-of-steam-clockwork-frontiers-v1/?ref=kicktraq]Lands of Steam: Clockwork Frontiers V.1[/url][/b][/size][q]Enter the realms of steampunk with this collection of high-resolution battlemaps for TTRPGs, wargames and more. 5e adventure included![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/456/848/f91596346ce9974c4538adfd57c72934_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761748184&width=160&sig=VErukbJf3zmWjLl7c2VWlrZgOh2Nl%2FvdZBpBLPAkZ0I%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-02-2025[url=https://kicktraq.com/projects/redalvelis/lands-of-steam-clockwork-frontiers-v1/][IMG]https://kicktraq.com/projects/redalvelis/lands-of-steam-clockwork-frontiers-v1//minichart.png[/IMG][/url]",1634.9671,11.6285,,
https://www.kickstarter.com/projects/1702185397/codex-of-celestials-a-celestial-pantheon-for-5e-dandd/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12297064#12297064,,https://kicktraq.com/projects/1702185397/codex-of-celestials-a-celestial-pantheon-for-5e-dandd/,5E,,,Codex of Celestials - a Celestial Pantheon for 5E D&D,December 2 2025,Y,GBP,675.00,1.32189,892.28,Y,N,Y,£675,225.00%,Ended,892.28,1765839027080,November 9 2025,"A Dungeons & Dragons 5E/5.5E compatible supplement that adds in a Celestial pantheon, their lore, and additional worldbuilding.",https://i.kickstarter.com/assets/051/411/520/a4a2ffa423221af70f4633db7d5280e1_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761497580&width=160&sig=R7QOSLUNMMicFJuV90Mh2VbGRRHcr%2Bq6Nz1urfJPYd8%3D,"[size=14][b][url=https://www.kickstarter.com/projects/1702185397/codex-of-celestials-a-celestial-pantheon-for-5e-dandd/?ref=kicktraq]Codex of Celestials - a Celestial Pantheon for 5E D&D[/url][/b][/size][q]A Dungeons & Dragons 5E/5.5E compatible supplement that adds in a Celestial pantheon, their lore, and additional worldbuilding.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/411/520/a4a2ffa423221af70f4633db7d5280e1_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761497580&width=160&sig=R7QOSLUNMMicFJuV90Mh2VbGRRHcr%2Bq6Nz1urfJPYd8%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-02-2025[url=https://kicktraq.com/projects/1702185397/codex-of-celestials-a-celestial-pantheon-for-5e-dandd/][IMG]https://kicktraq.com/projects/1702185397/codex-of-celestials-a-celestial-pantheon-for-5e-dandd//minichart.png[/IMG][/url]",892.27575,396.567,,
https://www.kickstarter.com/projects/the-oracle-rpg/fantasy-rpg-content-and-games-master-advice/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12302832#12302832,,https://kicktraq.com/projects/the-oracle-rpg/fantasy-rpg-content-and-games-master-advice/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Fantasy RPG Content and Games Master Advice,December 2 2025,Y,GBP,"1,235.00",1.32056784,"1,630.90",Y,N,Y,"£1,235",411.00%,Ended,1630.9,1765839027081,November 12 2025,This issue we have fun and share a mix of original RPG content and advice inspired from other geeky genres,https://i.kickstarter.com/assets/051/632/129/81112090aea04972ad45e8f39f05f010_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1762962600&width=160&sig=fsVuEytckrpS0NaYbBTMg8TRZSQy5jWDd4OutUDj9DI%3D,[size=14][b][url=https://www.kickstarter.com/projects/the-oracle-rpg/fantasy-rpg-content-and-games-master-advice/?ref=kicktraq]Fantasy RPG Content and Games Master Advice[/url][/b][/size][q]This issue we have fun and share a mix of original RPG content and advice inspired from other geeky genres[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/632/129/81112090aea04972ad45e8f39f05f010_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1762962600&width=160&sig=fsVuEytckrpS0NaYbBTMg8TRZSQy5jWDd4OutUDj9DI%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-02-2025[url=https://kicktraq.com/projects/the-oracle-rpg/fantasy-rpg-content-and-games-master-advice/][IMG]https://kicktraq.com/projects/the-oracle-rpg/fantasy-rpg-content-and-games-master-advice//minichart.png[/IMG][/url],1630.901282,396.8129641,,
https://www.kickstarter.com/projects/795398569/the-naughty-elves-a-christmas-themed-ttrpg/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12318647#12318647,,https://kicktraq.com/projects/795398569/the-naughty-elves-a-christmas-themed-ttrpg/,RPG,,https://rpggeek.com/rpg/53368/the-witch-is-dead,The Naughty Elves: A Christmas-themed TTRPG,December 2 2025,Y,GBP,90.00,1.32056784,118.85,Y,N,Y,£90,225.00%,Ended,118.85,1765839027083,November 18 2025,"A Christmas-themed, all-ages, self-contained, one-shot TTRPG with hand-drawn art you can colour",https://i.kickstarter.com/assets/051/688/768/1a12f79fd778bff5f499f10b80c336c3_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1763410972&width=160&sig=hi6PWXfxkhWyiihX0vo2OCDM96E5K%2BWkjPu0iW%2FDmUE%3D,"[size=14][b][url=https://www.kickstarter.com/projects/795398569/the-naughty-elves-a-christmas-themed-ttrpg/?ref=kicktraq]The Naughty Elves: A Christmas-themed TTRPG[/url][/b][/size][q]A Christmas-themed, all-ages, self-contained, one-shot TTRPG with hand-drawn art you can colour[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/688/768/1a12f79fd778bff5f499f10b80c336c3_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1763410972&width=160&sig=hi6PWXfxkhWyiihX0vo2OCDM96E5K%2BWkjPu0iW%2FDmUE%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-02-2025[url=https://kicktraq.com/projects/795398569/the-naughty-elves-a-christmas-themed-ttrpg/][IMG]https://kicktraq.com/projects/795398569/the-naughty-elves-a-christmas-themed-ttrpg//minichart.png[/IMG][/url]",118.8511056,52.8227136,,
https://www.kickstarter.com/projects/natwuns/tome-of-mystical-tattoos-iii/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12273584#12273584,,https://kicktraq.com/projects/natwuns/tome-of-mystical-tattoos-iii/,5E,,,Tome of Mystical Tattoos III for D&D 5e,December 3 2025,Y,CAD,"213,098.00",0.716655,"152,717.75",Y,N,Y,"$213,098 CAD",2130.00%,Ended,152717.75,1765839027084,November 3 2025,The third and final entry into our series of beautiful magic tattoos compatible with 5E. Finishing strong with 200+ new designs!,https://i.kickstarter.com/assets/051/336/632/6cbf798c2608062443233ae7aca93f56_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761010977&width=160&sig=3jVuPQaQ9pl8yYBqKlQNceBs%2F%2BAVxxDM9ufgX3tlnlw%3D,[size=14][b][url=https://www.kickstarter.com/projects/natwuns/tome-of-mystical-tattoos-iii/?ref=kicktraq]Tome of Mystical Tattoos III for D&D 5e[/url][/b][/size][q]The third and final entry into our series of beautiful magic tattoos compatible with 5E. Finishing strong with 200+ new designs![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/336/632/6cbf798c2608062443233ae7aca93f56_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1761010977&width=160&sig=3jVuPQaQ9pl8yYBqKlQNceBs%2F%2BAVxxDM9ufgX3tlnlw%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-03-2025[url=https://kicktraq.com/projects/natwuns/tome-of-mystical-tattoos-iii/][IMG]https://kicktraq.com/projects/natwuns/tome-of-mystical-tattoos-iii//minichart.png[/IMG][/url],152717.7472,7169.847286,,
https://www.kickstarter.com/projects/1982621222/d100-winter-events-lists-for-5e-1/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12273587#12273587,,https://kicktraq.com/projects/1982621222/d100-winter-events-lists-for-5e-1/,5E,,,D100 Winter Events Lists for 5E - £1,December 3 2025,Y,GBP,"1,012.00",1.33417831,"1,350.19",Y,N,Y,"£1,012",1011.00%,Ended,1350.19,1765839027085,November 3 2025,100 Winter events for your RPG games - D&D 5e compatible,https://i.kickstarter.com/assets/051/518/606/ce4043a9800cdc0085bcecc15bfbdb4c_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1762190862&width=160&sig=DL9ZT%2F17ePuUGhueTNsHdZZ%2BwrtBPV3lAXCASzRtkGY%3D,[size=14][b][url=https://www.kickstarter.com/projects/1982621222/d100-winter-events-lists-for-5e-1/?ref=kicktraq]D100 Winter Events Lists for 5E - £1[/url][/b][/size][q]100 Winter events for your RPG games - D&D 5e compatible[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/051/518/606/ce4043a9800cdc0085bcecc15bfbdb4c_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1762190862&width=160&sig=DL9ZT%2F17ePuUGhueTNsHdZZ%2BwrtBPV3lAXCASzRtkGY%3D[/inlineimg][/floatleft][b]Deadline:[/b]12-03-2025[url=https://kicktraq.com/projects/1982621222/d100-winter-events-lists-for-5e-1/][IMG]https://kicktraq.com/projects/1982621222/d100-winter-events-lists-for-5e-1//minichart.png[/IMG][/url],1350.18845,133.5497972,,
